324,Line,788132.9985,2959524.473,788226.7905,2959588.232
325,Line,787374.4216,2960239.971,787472.0172,2960335.872
326,Line,792152.1629,2956420.366,791944.1782,2956250.881
327,Line,791721.4846,2957349.649,791338.6021,2956981.056
328,Line,792152.1629,2956420.366,792050.2563,2956283.909
329,Line,792346.5572,2956387.662,792094.3132,2956162.379
330,Line,790551.7861,2957345.297,790694.519,2957391.7
331,Line,791735.6607,2962552.559,791318.1469,2962415.134
332,Line,791686.6237,2957113.117,791381.8321,2956877.366
333,Line,791721.4846,2957349.649,791162.0276,2957014.211
334,Line,789107.5587,2959099.935,789566.6682,2959391.299
335,Line,788898.5886,2958988.491,789009.1079,2958957.281
336,Line,788946.7728,2958566.947,789026.0535,2958490.129
337,Line,790224.704,2962882.858,790433.2446,2962836.782
338,Line,789998.2974,2961555.987,790168.0121,2961608.357
339,Line,791965.124,2956004.53,791927.0926,2955841.842
340,Line,791983.4475,2956063.72,792115.9353,2955877.124
341,Line,790295.8995,2962395.129,790330.2675,2962272.835
342,Line,791856.326,2956090.386,791927.0024,2955841.84
343,Line,788419.0327,2959111.598,788518.9826,2958943.269
344,Line,788970.4107,2962589.886,789200.5813,2962379.026
345,Line,788906.8018,2962390.688,789170.1176,2962181.144
346,Line,789195.7555,2963047.999,789577.5029,2962455.161
347,Line,789080.768,2962903.738,789383.3333,2962531.254
348,Line,788494.5277,2961181.538,788692.9756,2961140.957
349,Line,788494.5277,2961181.538,788740.9751,2961037.903
350,Line,788906.8018,2962390.688,789080.6872,2962160.247
351,Line,788942.0022,2961630.668,789177.5731,2961740.311
352,Line,789323.3037,2963193.399,789408.9773,2963078.479
353,Line,789918.4477,2963572.645,789817.5991,2963213.758
354,Line,789794.5705,2963513.885,789713.7099,2963286.211
355,Line,790017.0075,2963628.475,789928.7371,2963208.93
356,Line,789918.4477,2963572.645,789873.1516,2963266.898
357,Line,789589.5699,2963070.569,789532.7731,2962903.522
358,Line,789323.3037,2963193.399,789449.9802,2962966.971
359,Line,789466.6495,2963432.89,789752.1907,2963112.28
360,Line,789752.3104,2963112.145,789753.5376,2963027.742
361,Line,786882.7183,2960686.665,786927.4633,2960689.349
362,Line,786489.0812,2961070.277,786563.6387,2961146.342
363,Line,789903.0365,2959456.634,790045.9744,2959424.089
364,Line,786882.7183,2960686.665,786981.1358,2960733.379
365,Line,786339.0977,2961363.238,786416.8016,2961410.674
366,Line,787884.7444,2957941.515,787735.8731,2957884.961
367,Line,786489.0812,2961070.277,786497.7505,2961107.955
368,Line,786304.0879,2961304.74,786416.8241,2961410.644
369,Line,789903.0365,2959456.634,790122.736,2959467.202
370,Line,788367.3842,2960968.128,788626.3147,2960812.359
371,Line,788307.4108,2960896.192,788565.8499,2960757.348
372,Line,788420.1607,2961119.193,788685.7894,2961006.711
373,Line,788367.3842,2960968.128,788585.5185,2960886.663
374,Line,789874.2492,2959617.291,790055.5677,2959589.529
375,Line,789387.2659,2959806.723,789562.2133,2959849.841
376,Line,788315.0713,2960246.77,788331.9951,2960628.966
377,Line,789799.8824,2959981.767,789939.6288,2959991.046
378,Line,789342.1605,2960766.459,789169.0364,2960917.665
379,Line,789342.1605,2960766.459,789231.3031,2960818.506
380,Line,789220.9544,2960545.88,789057.0777,2960626.169
381,Line,789220.9544,2960545.88,789127.8322,2960528.89
382,Line,789544.3227,2961339.065,789368.5369,2961216.798
383,Line,789697.5794,2961526.387,789380.4761,2961366.449
384,Line,789310.2003,2960697.522,789150.1436,2960731.471
385,Line,789544.3227,2961339.065,789306.329,2961315.915
386,Line,789227.6831,2960443.315,789049.218,2960422.154
387,Line,788509.7317,2959370.032,788640.3868,2959276.749
388,Line,788485.928,2959179.491,788587.056,2958999.304
389,Line,788765.0298,2959128.981,788572.6262,2959220.534
390,Line,788765.0298,2959128.981,788643.3825,2959123.229
391,Line,789003.6207,2959757.986,788850.2825,2959733.591
392,Line,789012.0315,2959842.055,788847.3621,2959855.492
393,Line,788485.928,2959179.491,788511.0396,2959005.996
394,Line,789003.6207,2959757.986,788779.5369,2959830.898
395,Line,789853.4278,2963542.988,790057.6182,2963149.714
396,Line,789979.6372,2963203.857,789853.4905,2963542.819
397,Line,789950.6187,2963001.853,789636.981,2963560.24
398,Line,790068.8851,2962854.15,789985.5337,2963107.447
399,Line,789575.7602,2958355.418,789860.0152,2958205.318
400,Line,789422.0064,2958271.59,789787.7865,2958151.734
401,Line,790239.5781,2960153.912,790083.3163,2960013.509
402,Line,789422.0064,2958271.59,789850.416,2958050.297
403,Line,789826.2536,2962667.252,789620.8444,2962730.49
404,Line,788471.5758,2961751.7,788824.2086,2961519.214
405,Line,789894.4319,2962286.871,789653.7226,2962299.259
406,Line,789524.0569,2961032.286,789426.8182,2960929.404
407,Line,789182.8778,2961434.442,789128.5902,2961236.737
408,Line,790018.8857,2962727.715,789826.4706,2962812.523
409,Line,790018.8857,2962727.715,789888.7242,2962713.414
410,Line,789894.4319,2962286.871,789715.944,2962200.145
411,Line,789775.7394,2962042.277,789610.7049,2962034.861
412,Line,787251.6729,2958773.694,786403.7841,2958667.976
413,Line,787100.8767,2958649.179,786403.7854,2958667.949
414,Line,787350.0181,2959016.171,786552.6569,2958795.427
415,Line,787281.1764,2958894.933,786489.0596,2958727.875
416,Line,786556.6995,2958331.337,786195.8135,2958455.96
